,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_ID,Outlet_Age,Item_MRP_Group,price/weight
4773,15.75,Low Fat,-2.896045466986342,196.5452,MED,Small,Tier 2,Supermarket Type1,3131.9232,FD,6,C,12.479060317460316
4774,14.85,Low Fat,-2.795206834095528,253.2698,MED,Small,Tier 2,Supermarket Type1,2283.0282,NC,11,D,17.055205387205387
4775,18.6,Low Fat,-3.2310212579463844,243.6802,MED,Small,Tier 2,Supermarket Type1,5896.3248,FD,6,D,13.101086021505376
4776,16.35,Low Fat,-3.521153598216523,256.4646,MED,Medium,Tier 3,Supermarket Type2,515.3292,NC,4,D,15.685908256880733
4777,9.695,Regular,-2.0535146238406243,226.1404,MED,Small,Tier 1,Supermarket Type1,3375.606,FD,16,D,23.325466735430634
4778,15.15,Regular,-4.395503683492562,130.0284,MED,Small,Tier 2,Supermarket Type1,3559.3668,FD,6,B,8.582732673267326
4779,14.3,Regular,-2.7303689875735655,88.9856,MED,Small,Tier 2,Supermarket Type1,1669.8264,FD,9,B,6.222769230769231
4780,10.895,Low Fat,-2.223275478583108,194.8794,LOW,Small,Tier 3,Grocery Store,585.2382,FD,15,C,17.887049105094082
4781,8.39,Low Fat,-2.110487742029709,165.1868,MED,Small,Tier 2,Supermarket Type1,2784.3756,NC,6,C,19.688533969010727
4782,18.35,Low Fat,-3.4680049631712215,151.934,MED,High,Tier 3,Supermarket Type1,306.268,DR,26,C,8.279782016348774
4783,15.2,Low Fat,-2.333236896343735,116.3492,MED,High,Tier 3,Supermarket Type1,2548.6824,NC,26,B,7.654552631578947
4784,20.2,Low Fat,-2.743388695029914,259.4646,MED,Small,Tier 2,Supermarket Type1,2061.3168,FD,9,D,12.844782178217823
4785,12.1,Low Fat,-2.53300755894825,172.3106,HIGH,Medium,Tier 3,Supermarket Type3,5475.5392,NC,28,C,14.240545454545455
4786,8.71,Regular,-2.6269063230163385,185.6924,MED,Small,Tier 2,Supermarket Type1,3331.6632,FD,11,C,21.319448909299652
4787,12.15,Low Fat,-3.82955000715077,163.1184,MED,Small,Tier 2,Supermarket Type1,3467.4864,FD,9,C,13.425382716049382
4788,8.06,Low Fat,-3.843428766718017,232.0326,MED,Small,Tier 2,Supermarket Type1,3003.4238,FD,11,D,28.788163771712156
4789,11.5,Low Fat,-1.2363916040976035,130.6652,LOW,Small,Tier 3,Grocery Store,258.3304,FD,15,B,11.362191304347826
4790,14.85,Low Fat,-3.986119539185748,187.3214,MED,Small,Tier 1,Supermarket Type1,4333.6922,FD,16,C,12.614235690235692
4791,11.8,Low Fat,-2.952019685969042,45.2402,MED,Medium,Tier 3,Supermarket Type2,1148.505,FD,4,A,3.833915254237288
4792,14.7,Low Fat,-3.8654875240037585,143.5128,MED,Medium,Tier 1,Supermarket Type1,2444.8176,DR,14,C,9.762775510204081
4793,18.2,Low Fat,-2.27914557739699,221.2456,LOW,Small,Tier 1,Grocery Store,663.1368,NC,28,D,12.156351648351649
4794,18.75,Low Fat,-3.3732282500446837,214.1218,MED,High,Tier 3,Supermarket Type1,4488.1578,NC,26,D,11.419829333333334
4795,7.235,Low Fat,-3.0274040922432404,115.1834,MED,Small,Tier 2,Supermarket Type1,1382.2008,FD,11,B,15.92030407740152
4796,19.1,Low Fat,-3.2602966184244866,211.5586,HIGH,Medium,Tier 3,Supermarket Type3,4432.2306,FD,28,D,11.076366492146597
4797,19.6,Low Fat,-3.6759278099287442,150.9024,MED,Medium,Tier 1,Supermarket Type1,3795.06,NC,14,C,7.699102040816326
4798,7.27,Regular,-3.8680687535517584,92.2488,MED,Small,Tier 2,Supermarket Type1,814.9392,FD,6,B,12.688968363136178
4799,15.1,Regular,-2.2454382386653524,42.0796,MED,Small,Tier 2,Supermarket Type1,454.0756,FD,11,A,2.786728476821192
4800,7.81,Low Fat,-2.1811966800837315,243.5486,LOW,Small,Tier 3,Grocery Store,488.6972,DR,15,D,31.184199743918054
4801,7.81,Regular,-2.8964968621063774,125.5046,MED,Small,Tier 2,Supermarket Type1,3237.1196,FD,9,B,16.069731113956465
4802,6.465,Low Fat,-2.0777599563373124,266.8884,MED,Small,Tier 2,Supermarket Type1,1059.9536,FD,6,D,41.28204176334107
4803,18.2,Low Fat,-2.8441132184431894,220.8456,HIGH,Medium,Tier 3,Supermarket Type3,4199.8664,NC,28,D,12.134373626373627
4804,10.8,Low Fat,-2.3145086873517022,100.5042,MED,Medium,Tier 3,Supermarket Type2,1884.8798,FD,4,B,9.305944444444444
4805,9.5,Regular,-3.8140471090781216,196.8452,MED,Small,Tier 1,Supermarket Type1,3523.4136,FD,16,C,20.72054736842105
4806,20.7,Regular,-2.3016697520464198,125.5388,MED,High,Tier 3,Supermarket Type1,2105.2596,FD,26,B,6.064676328502415
4807,8.895,Low Fat,-2.5786469161515595,235.9616,MED,Small,Tier 2,Supermarket Type1,1874.8928,DR,6,D,26.52744238336144
4808,15.6,Low Fat,-3.2743525417887103,125.2704,MED,Medium,Tier 3,Supermarket Type2,2628.5784,FD,4,B,8.030153846153846
4809,9.0,Low Fat,-2.501728063799785,214.5534,MED,High,Tier 3,Supermarket Type1,3440.8544,FD,26,D,23.839266666666667
4810,19.35,Low Fat,-4.095635555195036,120.9098,MED,Small,Tier 2,Supermarket Type1,1687.1372,FD,11,B,6.248568475452196
4811,19.7,Regular,-4.013982422495492,102.599,MED,Small,Tier 2,Supermarket Type1,2063.98,FD,11,B,5.208071065989848
4812,17.6,Regular,-3.5733246413255304,44.0402,LOW,Small,Tier 1,Grocery Store,91.8804,FD,28,A,2.5022840909090904
4813,5.825,Low Fat,-2.3875124176755294,160.7894,MED,Medium,Tier 3,Supermarket Type2,1617.894,NC,4,C,27.603330472103004
4814,9.6,Low Fat,-3.3212016997096954,140.6154,HIGH,Medium,Tier 3,Supermarket Type3,4538.0928,FD,28,C,14.6474375
4815,12.85,Low Fat,-2.21977662586939,233.8642,MED,Medium,Tier 3,Supermarket Type2,2323.642,FD,4,D,18.199548638132296
4816,12.85,Low Fat,-3.4038051790118224,172.4422,MED,Small,Tier 2,Supermarket Type1,4483.4972,FD,11,C,13.41962645914397
4817,17.5,Low Fat,-4.091141776619903,139.918,MED,High,Tier 3,Supermarket Type1,419.454,FD,26,C,7.9953142857142865
4818,17.0,Low Fat,-2.8925733937186626,221.1114,MED,Small,Tier 1,Supermarket Type1,4434.228,FD,16,D,13.006552941176471
4819,7.05,Low Fat,-2.465503855355504,111.1912,MED,Small,Tier 1,Supermarket Type1,1965.4416,FD,16,B,15.771801418439717
4820,5.78,Regular,-2.6018668086004184,264.0568,MED,Small,Tier 2,Supermarket Type1,2109.2544,FD,9,D,45.68456747404844
4821,15.2,Low Fat,-2.38873192381144,229.0352,MED,Small,Tier 2,Supermarket Type1,2290.352,FD,9,D,15.068105263157896
4822,5.735,Low Fat,-2.8702388968978427,178.437,HIGH,Medium,Tier 3,Supermarket Type3,3175.866,FD,28,C,31.11368788142982
4823,11.35,Regular,-5.197663308908916,169.279,MED,Small,Tier 2,Supermarket Type1,2376.906,FD,9,C,14.91444933920705
4824,17.5,Low Fat,-4.2929391941961486,257.7304,MED,Small,Tier 2,Supermarket Type1,5683.2688,FD,11,D,14.727451428571428
4825,16.25,Low Fat,-2.438282578476178,95.541,MED,Medium,Tier 1,Supermarket Type1,1544.656,FD,14,B,5.879446153846153
4826,12.85,Low Fat,-3.788072582816406,179.7318,MED,Medium,Tier 1,Supermarket Type1,2165.1816,FD,14,C,13.986910505836576
4827,19.35,Low Fat,-4.102515876663784,122.4098,HIGH,Medium,Tier 3,Supermarket Type3,3012.745,FD,28,B,6.326087855297158
4828,8.84,Regular,-2.5655876781448432,109.9228,MED,Medium,Tier 3,Supermarket Type2,1547.3192,FD,4,B,12.43470588235294
4829,18.85,Low Fat,-3.328036998328943,58.3562,HIGH,Medium,Tier 3,Supermarket Type3,1125.8678,FD,28,A,3.095819628647215
4830,17.75,Low Fat,-2.195511420627525,107.5912,MED,Small,Tier 1,Supermarket Type1,1528.6768,NC,16,B,6.061476056338028
4831,6.38,Low Fat,-4.186899223955801,143.347,MED,Small,Tier 2,Supermarket Type1,858.882,NC,11,C,22.46818181818182
4832,6.825,Regular,-3.0702634244659834,153.2998,HIGH,Medium,Tier 3,Supermarket Type3,3998.7948,FD,28,C,22.46150915750916
4833,10.65,Low Fat,-3.7712568717696935,57.1272,MED,Small,Tier 2,Supermarket Type1,279.636,FD,9,A,5.364056338028169
4834,13.1,Low Fat,-2.5910670852964195,75.0354,MED,Small,Tier 1,Supermarket Type1,902.8248,FD,16,B,5.727893129770992
4835,8.67,Low Fat,-2.731528148821735,145.7128,HIGH,Medium,Tier 3,Supermarket Type3,4026.7584,DR,28,C,16.806551326412915
4836,10.195,Low Fat,-2.2388568969561957,143.1154,MED,Small,Tier 2,Supermarket Type1,2410.8618,FD,6,C,14.037802844531631
4837,6.67,Regular,-2.402881751644974,131.2626,MED,Small,Tier 2,Supermarket Type1,2098.6016,FD,6,B,19.679550224887556
4838,5.32,Low Fat,-2.374385340762433,103.8674,MED,Small,Tier 2,Supermarket Type1,509.337,NC,11,B,19.52394736842105
4839,5.465,Regular,-3.0304854498279457,133.1626,HIGH,Medium,Tier 3,Supermarket Type3,2492.0894,FD,28,B,24.36644098810613
4840,12.1,Low Fat,-3.5098072039370094,144.3444,MED,Medium,Tier 3,Supermarket Type2,1161.1552,DR,4,C,11.929289256198349
4841,13.85,Regular,-2.872665691554661,232.73,MED,Medium,Tier 3,Supermarket Type2,6291.81,FD,4,D,16.80361010830325
4842,16.35,Low Fat,-3.3602602001761737,125.602,MED,Medium,Tier 1,Supermarket Type1,3036.048,NC,14,B,7.682079510703364
4843,18.35,Low Fat,-2.420146999351315,192.8504,MED,High,Tier 3,Supermarket Type1,2876.256,NC,26,C,10.509558583106267
4844,15.5,Regular,-3.1230166367056387,102.0332,LOW,Small,Tier 3,Grocery Store,102.5332,FD,15,B,6.582787096774193
4845,12.1,Low Fat,-3.883990901978938,150.4734,MED,Small,Tier 1,Supermarket Type1,2078.6276,FD,16,C,12.435818181818181
4846,12.1,Low Fat,-3.884179994703713,148.2734,MED,Small,Tier 2,Supermarket Type1,3266.4148,FD,9,C,12.254000000000001
4847,19.25,Regular,-2.8434128294157905,85.2908,MED,High,Tier 3,Supermarket Type1,671.1264,FD,26,B,4.4306909090909095
4848,8.71,Regular,-2.628932293231911,183.3924,MED,Small,Tier 1,Supermarket Type1,3146.5708,FD,16,C,21.055384615384614
4849,10.5,Low Fat,-3.6025655836587744,170.9106,MED,High,Tier 3,Supermarket Type1,3251.1014,NC,26,C,16.2772
4850,11.6,Regular,-1.933755816126805,240.8222,MED,Medium,Tier 3,Supermarket Type2,3585.333,FD,4,D,20.760534482758622
4851,16.0,Regular,-1.6425914939092483,55.9246,LOW,Small,Tier 3,Grocery Store,405.4722,FD,15,A,3.4952875
4852,6.865,Low Fat,-2.8656529524780967,214.6218,MED,Small,Tier 2,Supermarket Type1,1923.4962,FD,11,D,31.263190094683175
4853,10.395,Low Fat,-3.464509838723557,159.5604,MED,Small,Tier 2,Supermarket Type1,2852.2872,FD,11,C,15.349725829725829
4854,8.05,Regular,-2.545925420520915,259.0646,MED,Small,Tier 1,Supermarket Type1,4380.2982,FD,16,D,32.18193788819875
4855,5.785,Regular,-3.244806923440826,264.2252,MED,Small,Tier 2,Supermarket Type1,3934.878,FD,6,D,45.67419187554018
4856,10.3,Regular,-2.8315943074036682,191.653,MED,Medium,Tier 1,Supermarket Type1,5313.084,FD,14,C,18.607087378640774
4857,12.5,Low Fat,-3.4681016750333384,103.099,MED,Medium,Tier 3,Supermarket Type2,722.393,FD,4,B,8.24792
4858,7.63,Low Fat,-2.794274226316433,92.5436,MED,Medium,Tier 1,Supermarket Type1,1607.2412,DR,14,B,12.128912188728702
4859,13.5,Regular,-4.071074449406708,78.396,MED,Small,Tier 2,Supermarket Type1,1438.128,FD,9,B,5.807111111111111
4860,17.5,Low Fat,-2.9459811236602387,101.299,MED,Small,Tier 2,Supermarket Type1,722.393,FD,11,B,5.788514285714286
4861,7.269999999999999,Low Fat,-2.083864950543623,112.0518,LOW,Small,Tier 1,Grocery Store,113.8518,DR,28,B,15.412902338376893
4862,8.21,Low Fat,-4.52744351209761,150.5392,MED,Medium,Tier 3,Supermarket Type2,1043.9744,DR,4,C,18.33607795371498
4863,11.65,Regular,-4.513204775511497,110.9544,MED,Medium,Tier 3,Supermarket Type2,335.5632,FD,4,B,9.523982832618026
4864,18.5,Low Fat,-3.6479768196451694,119.8124,MED,Small,Tier 2,Supermarket Type1,4029.4216,FD,6,B,6.476345945945946
4865,7.72,Regular,-2.5897885866495964,78.7986,MED,Medium,Tier 3,Supermarket Type2,856.8846,FD,4,B,10.207072538860103
4866,5.88,Low Fat,-3.6935859523213446,149.4392,MED,Small,Tier 2,Supermarket Type1,1640.5312,NC,9,C,25.41482993197279
4867,6.85,Low Fat,-3.7775378740070935,262.3594,MED,Small,Tier 2,Supermarket Type1,3924.891,FD,9,D,38.300642335766426
4868,17.35,Low Fat,-1.7923246228973093,176.1712,HIGH,Medium,Tier 3,Supermarket Type3,3691.1952,NC,28,C,10.153959654178674
4869,7.52,Low Fat,-2.898939139324867,128.8994,MED,High,Tier 3,Supermarket Type1,2055.9904,FD,26,B,17.14087765957447
4870,13.65,Regular,-3.652708926512113,81.2302,MED,Small,Tier 1,Supermarket Type1,2059.9852,FD,16,B,5.950930402930402
4871,9.6,Low Fat,-3.523354134339632,46.2086,HIGH,Medium,Tier 3,Supermarket Type3,802.9548,NC,28,A,4.813395833333333
4872,6.985,Regular,-1.9830739792833902,185.2608,MED,Small,Tier 2,Supermarket Type1,2940.1728,FD,11,C,26.52266284896206
4873,10.800000000000002,Low Fat,-3.827023996685624,240.6222,HIGH,Medium,Tier 3,Supermarket Type3,4302.3996,FD,28,D,22.27983333333333
4874,9.3,Low Fat,-3.6186746666272684,248.9092,LOW,Small,Tier 3,Grocery Store,498.0184,FD,15,D,26.76443010752688
4875,12.1,Low Fat,-3.503152535485242,74.767,MED,High,Tier 3,Supermarket Type1,2220.443,FD,26,B,6.179090909090909
4876,5.98,Low Fat,-3.1294852221487965,145.3418,MED,Medium,Tier 3,Supermarket Type2,2354.2688,FD,4,C,24.304648829431436
4877,9.0,Low Fat,-2.6642211084370078,266.2884,MED,Medium,Tier 1,Supermarket Type1,2914.8724,NC,14,D,29.587600000000002
4878,7.145,Low Fat,-4.025229778166788,160.6578,MED,Medium,Tier 3,Supermarket Type2,2246.4092,FD,4,C,22.485346396081177
4879,19.0,Low Fat,-4.031076116038374,211.7244,MED,Small,Tier 2,Supermarket Type1,2752.4172,NC,11,D,11.143389473684211
4880,7.855,Regular,-1.8209304573392213,35.6848,MED,Small,Tier 2,Supermarket Type1,335.5632,FD,11,A,4.542940802036919
4881,19.5,Low Fat,-2.054306030110528,156.1314,MED,Small,Tier 2,Supermarket Type1,2792.3652,FD,9,C,8.006738461538463
4882,8.71,Low Fat,-2.1098976646332193,92.7778,MED,Small,Tier 1,Supermarket Type1,1032.6558,FD,16,B,10.651871412169918
4883,11.5,Low Fat,-4.204979429517058,173.908,MED,Medium,Tier 3,Supermarket Type2,1211.756,FD,4,C,15.122434782608694
4884,18.85,Low Fat,-3.2080750636542557,244.3144,MED,Medium,Tier 1,Supermarket Type1,5635.3312,NC,14,D,12.960976127320954
4885,13.65,Regular,-3.4574844716855653,98.77,MED,Small,Tier 2,Supermarket Type1,1697.79,FD,11,B,7.235897435897435
4886,6.135,Low Fat,-2.537107703432765,114.386,MED,Medium,Tier 1,Supermarket Type1,1018.674,DR,14,B,18.64482477587612
4887,5.655,Low Fat,-1.7384457631474783,146.9102,MED,Medium,Tier 3,Supermarket Type2,1749.7224,DR,4,C,25.978815207780723
4888,14.85,Regular,-3.9375946404955995,261.291,MED,High,Tier 3,Supermarket Type1,10256.649,FD,26,D,17.595353535353535
4889,20.75,Regular,-2.7596492159016943,153.7682,MED,Small,Tier 2,Supermarket Type1,1829.6184,FD,9,C,7.410515662650603
4890,10.0,Low Fat,-2.695895865209944,234.859,MED,Medium,Tier 3,Supermarket Type2,1181.795,FD,4,D,23.4859
4891,10.3,Low Fat,-2.658875096746045,263.6226,MED,Small,Tier 2,Supermarket Type1,6608.065,FD,9,D,25.594427184466017
4892,5.675,Regular,-3.750883929991264,156.1288,MED,Small,Tier 1,Supermarket Type1,2828.3184,FD,16,C,27.511682819383264
4893,5.51,Low Fat,-3.589034683850262,98.9726,MED,Medium,Tier 3,Supermarket Type2,1565.9616,NC,4,B,17.96235934664247
4894,17.75,Low Fat,-2.6096603909583544,33.9216,MED,Small,Tier 2,Supermarket Type1,830.9184,FD,11,A,1.911076056338028
4895,17.75,Low Fat,-2.5734880586328748,113.1544,MED,Medium,Tier 3,Supermarket Type2,1006.6896,FD,4,B,6.374895774647887
4896,8.365,Regular,-3.220746698862065,189.2188,MED,Small,Tier 2,Supermarket Type1,4570.0512,FD,11,C,22.620298864315597
4897,5.405,Regular,-2.3656958871523344,200.4742,LOW,Small,Tier 1,Grocery Store,398.1484,FD,28,C,37.09050878815911
4898,10.0,Regular,-3.27722341608761,128.2994,MED,High,Tier 3,Supermarket Type1,1413.4934,FD,26,B,12.829939999999999
4899,18.2,Regular,-2.7120562797305516,250.1092,MED,Medium,Tier 1,Supermarket Type1,5727.2116,FD,14,D,13.742263736263736
4900,19.35,Regular,-3.2208606182681163,163.3868,MED,Small,Tier 2,Supermarket Type1,3439.5228,DR,9,C,8.443762273901807
4901,6.895,Low Fat,-3.8008480663397854,143.7812,HIGH,Medium,Tier 3,Supermarket Type3,4986.842,FD,28,C,20.852965917331403
4902,7.39,Low Fat,-2.118757221262286,141.447,MED,High,Tier 3,Supermarket Type1,2290.352,NC,26,C,19.140324763193505
4903,7.945,Low Fat,-4.141375102438208,163.821,MED,Medium,Tier 1,Supermarket Type1,1794.331,FD,14,C,20.619383259911892
4904,16.0,Regular,-1.755857180961302,157.0972,MED,Small,Tier 1,Supermarket Type1,4673.916,FD,16,C,9.818575
4905,20.1,Low Fat,-2.5580678136907635,59.2536,MED,Small,Tier 1,Supermarket Type1,735.0432,NC,16,A,2.9479402985074623
4906,20.6,Low Fat,-3.2376659589087122,94.4778,LOW,Small,Tier 3,Grocery Store,93.8778,FD,15,B,4.586300970873786
4907,8.575,Regular,-2.627582980470128,196.5794,MED,Small,Tier 2,Supermarket Type1,5267.1438,FD,6,C,22.924711370262393
4908,17.7,Regular,-4.094489452718221,47.9034,MED,Medium,Tier 3,Supermarket Type2,729.051,FD,4,A,2.706406779661017
4909,20.0,Regular,-2.451225644830959,125.4678,LOW,Small,Tier 3,Grocery Store,127.1678,FD,15,B,6.27339
4910,5.695,Low Fat,-2.2092399699223897,256.0646,LOW,Small,Tier 3,Grocery Store,1288.323,FD,15,D,44.963055311676904
4911,5.11,Low Fat,-3.5772654165469757,164.721,MED,Medium,Tier 3,Supermarket Type2,3588.662,NC,4,C,32.235029354207434
4912,15.25,Regular,-3.0558340959824157,178.166,MED,Small,Tier 2,Supermarket Type1,4853.682,FD,11,C,11.683016393442623
4913,9.695,Regular,-3.5396650060283714,177.837,HIGH,Medium,Tier 3,Supermarket Type3,6704.606,FD,28,C,18.343166580711706
4914,18.25,Regular,-1.6974915815123677,110.357,MED,High,Tier 3,Supermarket Type1,2087.283,FD,26,B,6.046958904109589
4915,15.6,Regular,-3.1262814469418685,170.6132,MED,High,Tier 3,Supermarket Type1,6595.4148,FD,26,C,10.93674358974359
4916,13.0,Low Fat,-1.8717290665742166,76.3986,MED,Medium,Tier 1,Supermarket Type1,778.986,FD,14,B,5.8768153846153846
4917,7.02,Low Fat,-2.509727768834973,147.3734,MED,Medium,Tier 1,Supermarket Type1,2524.0478,FD,14,C,20.993361823361827
4918,19.7,Low Fat,-2.704026422368819,177.537,MED,Small,Tier 1,Supermarket Type1,3175.866,FD,16,C,9.012030456852793
4919,9.1,Low Fat,-2.89110348354209,112.5518,MED,Medium,Tier 1,Supermarket Type1,341.5554,NC,14,B,12.36832967032967
4920,8.0,Regular,-2.9826732746696187,249.9092,LOW,Small,Tier 3,Grocery Store,249.0092,FD,15,D,31.23865
4921,17.75,Low Fat,-2.3216766117878187,240.9196,MED,Medium,Tier 3,Supermarket Type2,4579.3724,NC,4,D,13.572935211267605
4922,19.5,Low Fat,-2.0525633932600806,156.4314,MED,Medium,Tier 1,Supermarket Type1,2326.971,FD,14,C,8.022123076923076
4923,7.685,Low Fat,-3.6699616102800916,145.276,MED,Small,Tier 1,Supermarket Type1,3515.424,NC,16,C,18.90383864671438
4924,9.6,Low Fat,-3.194921118610095,188.7214,LOW,Small,Tier 3,Grocery Store,376.8428,NC,15,C,19.658479166666666
4925,19.6,Low Fat,-3.2051980929778034,45.5718,LOW,Small,Tier 3,Grocery Store,47.2718,DR,15,A,2.325091836734694
4926,17.6,Low Fat,-1.7398547944715756,163.6868,LOW,Small,Tier 3,Grocery Store,163.7868,FD,15,C,9.300386363636363
4927,15.6,Regular,-2.309158389850761,63.6194,MED,Small,Tier 2,Supermarket Type1,743.0328,FD,11,A,4.078166666666666
4928,12.65,Low Fat,-3.163518084045034,108.4938,MED,Medium,Tier 1,Supermarket Type1,1500.7132,NC,14,B,8.576584980237154
4929,8.355,Low Fat,-4.278632346775556,94.4462,HIGH,Medium,Tier 3,Supermarket Type3,2036.0164,FD,28,B,11.304153201675643
4930,19.35,Regular,-2.571937949885185,112.1518,HIGH,Medium,Tier 3,Supermarket Type3,3870.9612,FD,28,B,5.795958656330749
4931,14.5,Low Fat,-2.408387261721788,159.5604,MED,Small,Tier 2,Supermarket Type1,1426.1436,NC,11,C,11.004165517241379
4932,6.425,Low Fat,-4.558214942351374,116.5808,MED,Medium,Tier 3,Supermarket Type2,2460.7968,FD,4,B,18.144871595330738
4933,9.695,Low Fat,-2.650903351495794,176.9344,MED,Small,Tier 2,Supermarket Type1,5888.3352,DR,11,C,18.25006704486849
4934,19.6,Low Fat,-3.3851302520699083,56.1614,MED,High,Tier 3,Supermarket Type1,828.921,DR,26,A,2.865377551020408
4935,20.7,Low Fat,-3.2380998275998665,152.8366,MED,Small,Tier 2,Supermarket Type1,2569.3222,NC,9,C,7.383410628019324
4936,12.6,Low Fat,-3.7159799372993674,34.9874,MED,Small,Tier 2,Supermarket Type1,529.311,FD,6,A,2.776777777777778
4937,8.275,Low Fat,-2.205476739963585,104.2306,MED,High,Tier 3,Supermarket Type1,3658.571,NC,26,B,12.595842900302113
4938,8.85,Low Fat,-3.5738066834655036,106.1964,LOW,Small,Tier 1,Grocery Store,210.3928,NC,28,B,11.999593220338983
4939,19.85,Low Fat,-3.0871629065412827,128.102,MED,High,Tier 3,Supermarket Type1,1265.02,FD,26,B,6.453501259445844
4940,7.36,Low Fat,-2.4354353347973268,55.2588,LOW,Small,Tier 3,Grocery Store,229.0352,FD,15,A,7.507989130434782
4941,20.35,Regular,-1.3748956578824045,82.7276,LOW,Small,Tier 3,Grocery Store,162.4552,FD,15,B,4.065238329238329
4942,17.7,Regular,-2.0002163102027812,183.7924,MED,Medium,Tier 1,Supermarket Type1,2221.1088,FD,14,C,10.383751412429378
4943,8.895,Low Fat,-2.0654525810421247,176.937,LOW,Small,Tier 1,Grocery Store,352.874,FD,28,C,19.891736930860034
4944,8.39,Regular,-3.7213578534342604,112.6176,MED,Small,Tier 2,Supermarket Type1,2175.8344,FD,9,B,13.422836710369486
4945,9.195,Low Fat,-4.1441886966230745,81.6592,MED,Small,Tier 2,Supermarket Type1,1403.5064,FD,9,B,8.880826536160956
4946,8.93,Low Fat,-3.5609472426888766,152.334,MED,Small,Tier 2,Supermarket Type1,2143.876,DR,9,C,17.058678611422174
4947,15.7,Low Fat,-1.8292786615093575,59.2562,MED,High,Tier 3,Supermarket Type1,296.281,NC,26,A,3.77428025477707
4948,16.7,Low Fat,-3.6204284467421646,246.3776,MED,Small,Tier 2,Supermarket Type1,1981.4208,NC,6,D,14.753149700598803
4949,15.199999999999998,Low Fat,-2.9970360430922547,95.0752,HIGH,Medium,Tier 3,Supermarket Type3,2588.6304,DR,28,B,6.254947368421053
4950,20.5,Regular,-2.179961498435666,194.1478,MED,Small,Tier 2,Supermarket Type1,2906.217,FD,6,C,9.470624390243902
4951,12.1,Low Fat,-4.176006650384733,163.7526,HIGH,Medium,Tier 3,Supermarket Type3,1973.4312,NC,28,C,13.533272727272728
4952,11.65,Low Fat,-3.379933968891617,112.286,MED,Small,Tier 2,Supermarket Type1,452.744,FD,6,B,9.638283261802576
4953,20.75,Low Fat,-3.8498447675689462,153.5024,MED,Medium,Tier 1,Supermarket Type1,2428.8384,DR,14,C,7.397706024096386
