,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_ID,Outlet_Age,price/weight,Outlet_Identifier_HIGH,Outlet_Identifier_LOW,Outlet_Identifier_MED,Item_MRP_Group_A,Item_MRP_Group_B,Item_MRP_Group_C,Item_MRP_Group_D
4588,19.6,1,-2.620225742253242,49.4376,0,1,0,191.7504,2,28,2.522326530612245,0,1,0,1,0,0,0
4589,8.325,0,-3.5186101008941306,40.8138,1,3,3,1543.3244,2,28,4.902558558558559,1,0,0,1,0,0,0
4590,8.355,0,-1.6716378209258267,146.9418,0,2,1,1029.9926,2,11,17.587289048473966,0,0,1,0,0,1,0
4591,12.15,0,-1.931572308898459,224.4404,2,3,1,1800.3232,1,26,18.472460905349795,0,0,1,0,0,0,1
4592,17.25,1,-2.076093895305893,40.048,1,1,1,399.48,2,14,2.3216231884057974,0,0,1,1,0,0,0
4593,6.46,1,-3.013448849369298,144.6102,2,3,1,2916.204,2,26,22.38547987616099,0,0,1,0,0,1,0
4594,6.03,0,-3.953708510687343,175.3028,1,3,3,3719.1588,0,28,29.07177446102819,1,0,0,0,0,1,0
4595,5.78,1,-2.6016776986757697,262.2568,0,1,1,5273.136,2,16,45.37314878892733,0,0,1,0,0,0,1
4596,18.7,0,-3.078029253524458,151.9682,2,3,1,3354.3004,1,26,8.126641711229947,0,0,1,0,0,1,0
4597,19.2,0,-3.3414782426127116,180.3318,0,2,1,3428.2042,2,6,9.39228125,0,0,1,0,0,1,0
4598,13.35,0,-3.2612585158084437,240.1564,1,3,3,7150.692,2,28,17.989243445692885,1,0,0,0,0,0,1
4599,18.0,0,-4.8953657145258385,81.8618,0,1,0,161.1236,2,28,4.547877777777778,0,1,0,0,1,0,0
4600,18.2,0,-3.014286279502352,147.7734,1,3,3,4602.6754,2,28,8.119417582417583,1,0,0,0,0,1,0
4601,12.3,0,-2.5746081830964798,245.646,1,3,3,3695.19,1,28,19.97121951219512,1,0,0,0,0,0,1
4602,7.35,0,-3.5504606045886624,39.9454,1,3,2,377.5086,2,4,5.434748299319728,0,0,1,1,0,0,0
4603,20.35,1,-1.946650178309429,81.6276,0,1,1,1787.0072,2,16,4.011184275184275,0,0,1,0,1,0,0
4604,14.1,0,-2.0780704021214564,88.9198,1,3,3,3139.9128,2,28,6.306368794326241,1,0,0,0,1,0,0
4605,17.85,0,-3.274735503018798,189.7188,0,1,1,2285.0256,0,16,10.62850420168067,0,0,1,0,0,1,0
4606,4.615,1,-2.2852656049614484,231.33,2,3,1,4660.6,2,26,50.12567713976165,0,0,1,0,0,0,1
4607,15.0,0,-3.174507172893814,47.2744,0,2,1,679.116,2,9,3.1516266666666666,0,0,1,1,0,0,0
4608,6.575,1,-2.5883741849311863,145.8444,1,3,3,3773.7544,2,28,22.181657794676806,1,0,0,0,0,1,0
4609,12.1,1,-2.7899426259482563,56.7614,1,3,2,1049.9666,0,4,4.69102479338843,0,0,1,1,0,0,0
4610,11.65,0,-3.2040597765835233,187.324,0,2,1,1864.24,2,11,16.07931330472103,0,0,1,0,0,1,0
4611,14.0,0,-3.1806965913666225,104.4332,0,1,0,307.5996,2,28,7.4595142857142855,0,1,0,0,1,0,0
4612,15.5,1,-2.0652092154307593,262.1568,0,3,0,527.3136,2,15,16.91334193548387,0,1,0,0,0,0,1
4613,9.195,1,-2.1414460260689,158.5578,0,1,1,2406.867,2,16,17.24391517128874,0,0,1,0,0,1,0
4614,15.1,1,-2.2433989170096464,43.2796,1,3,2,123.8388,2,4,2.866198675496689,0,0,1,1,0,0,0
4615,5.095,1,-2.044878620757018,140.3838,2,3,1,1826.2894,2,26,27.553248282630033,0,0,1,0,0,1,0
4616,15.1,1,-2.2999383287667854,142.5786,1,3,2,3323.0078,2,4,9.442291390728476,0,0,1,0,0,1,0
4617,12.1,0,-4.46041525111091,165.3526,1,1,1,3453.5046,0,14,13.665504132231405,0,0,1,0,0,1,0
4618,6.235,0,-2.1273067145856226,263.791,1,3,2,2103.928,1,4,42.30809943865276,0,0,1,0,0,0,1
4619,15.0,0,-2.5558963736582863,121.8414,0,3,0,243.6828,2,15,8.12276,0,1,0,0,1,0,0
4620,10.5,0,-3.18943872906171,39.1164,1,3,3,1235.7248,2,28,3.7253714285714286,1,0,0,1,0,0,0
4621,10.65,1,-2.46350585318616,232.3668,0,1,1,3685.8688,2,16,21.818478873239435,0,0,1,0,0,0,1
4622,9.8,1,-2.23663894739979,114.2492,0,3,0,463.3968,2,15,11.65808163265306,0,1,0,0,1,0,0
4623,18.25,0,-3.1187255590190657,173.408,2,3,1,1038.648,0,26,9.50180821917808,0,0,1,0,0,1,0
4624,15.35,0,-4.287015917885949,62.0168,1,3,3,1534.0032,2,28,4.040182410423453,1,0,0,1,0,0,0
4625,19.6,0,-2.3611886423041377,251.8698,1,1,1,3551.3772,1,14,12.850499999999998,0,0,1,0,0,0,1
4626,17.0,1,-3.625988902632739,144.247,0,2,1,3149.234,2,11,8.485117647058825,0,0,1,0,0,1,0
4627,9.6,1,-4.252080009657927,190.2872,1,1,1,4727.18,2,14,19.821583333333336,0,0,1,0,0,1,0
4628,8.51,1,-2.5443226335517597,173.5422,1,1,1,5000.8238,2,14,20.392737955346654,0,0,1,0,0,1,0
4629,5.88,0,-3.6893315562967284,150.3392,1,3,2,447.4176,1,4,25.567891156462586,0,0,1,0,0,1,0
4630,8.905,0,-1.939942785239405,60.2878,1,3,2,1151.1682,2,4,6.770106681639528,0,0,1,1,0,0,0
4631,5.695,1,-2.6975097325333746,258.8988,1,3,3,3083.9856,2,28,45.460719929762945,1,0,0,0,0,0,1
4632,8.85,0,-2.9220713756087657,183.8292,2,3,1,2554.0088,2,26,20.771661016949153,0,0,1,0,0,1,0
4633,20.7,0,-3.146292941857666,177.2028,1,3,2,3364.9532,2,4,8.560521739130435,0,0,1,0,0,1,0
4634,8.42,0,-2.0910521972295393,216.6192,0,1,0,215.7192,1,28,25.726745843230404,0,1,0,0,0,0,1
4635,6.3,0,-2.0559734443560216,209.627,1,3,2,3984.813,2,4,33.27412698412699,0,0,1,0,0,0,1
4636,17.5,1,-4.883483086525861,144.6102,1,3,2,2187.153,2,4,8.26344,0,0,1,0,0,1,0
4637,20.25,1,-2.323271462446745,92.312,0,1,0,372.848,2,28,4.558617283950618,0,1,0,0,1,0,0
4638,5.765,0,-2.501075239803584,40.1164,0,2,1,540.6296,2,9,6.958612315698179,0,0,1,1,0,0,0
4639,17.75,1,-2.691520895872311,186.924,1,3,2,3169.208,2,4,10.53092957746479,0,0,1,0,0,1,0
4640,5.035,1,-2.521207019777389,229.0036,0,2,1,4326.3684,2,6,45.482343594836145,0,0,1,0,0,0,1
4641,8.355,0,-4.2737780455181085,94.1462,0,1,1,2221.1088,2,16,11.268246558946737,0,0,1,0,1,0,0
4642,6.13,0,-2.5617451075577766,63.0536,0,2,1,1225.072,0,6,10.286068515497554,0,0,1,1,0,0,0
4643,10.5,1,-3.7023512161744763,143.3128,0,1,1,1438.128,2,16,13.648838095238096,0,0,1,0,0,1,0
4644,12.5,0,-2.183187175295178,119.144,1,3,2,3235.788,2,4,9.53152,0,0,1,0,1,0,0
4645,9.195,0,-2.294573075099868,45.4744,1,3,3,1041.3112,2,28,4.945557368134856,1,0,0,1,0,0,0
4646,20.75,0,-3.683856888340632,150.4734,0,2,1,890.8404,1,9,7.251730120481928,0,0,1,0,0,1,0
4647,6.305,1,-2.0994844984928407,93.0436,1,3,3,2363.59,2,28,14.757113402061856,1,0,0,0,1,0,0
4648,13.35,1,-1.8957124426051122,179.066,0,2,1,2696.49,2,6,13.413183520599251,0,0,1,0,0,1,0
4649,7.96,0,-3.562851779093142,163.2894,0,2,1,4530.1032,2,9,20.513743718592966,0,0,1,0,0,1,0
4650,8.92,0,-2.0351305521474963,175.237,0,2,1,2117.244,1,6,19.645403587443944,0,0,1,0,0,1,0
4651,6.635,1,-5.061516778552315,121.8098,1,1,1,2048.6666,2,14,18.358673700075357,0,0,1,0,1,0,0
4652,15.5,0,-3.4159253984020945,106.7938,2,3,1,3215.814,2,26,6.889922580645162,0,0,1,0,1,0,0
4653,6.13,0,-2.5673855836521153,62.4536,0,1,1,1225.072,0,16,10.188189233278957,0,0,1,1,0,0,0
4654,7.315,0,-4.1797821963766655,154.434,0,1,1,1378.206,2,16,21.111961722488036,0,0,1,0,0,1,0
4655,16.0,1,-3.527535088145912,46.1718,0,3,0,94.5436,2,15,2.8857375,0,1,0,1,0,0,0
4656,16.85,0,-1.455187647565597,146.576,0,3,0,439.428,2,15,8.698872403560829,0,1,0,0,0,1,0
4657,15.85,0,-1.9873806569399102,94.4094,1,3,2,1047.3034,2,4,5.95642902208202,0,0,1,0,1,0,0
4658,15.0,0,-3.174507172893814,43.4744,0,1,1,543.2928,2,16,2.8982933333333336,0,0,1,1,0,0,0
4659,19.1,0,-1.7302702970077508,172.3422,0,2,1,2586.633,1,9,9.023151832460732,0,0,1,0,0,1,0
4660,19.0,0,-2.1907728962605195,105.4622,2,3,1,952.7598,2,26,5.550642105263158,0,0,1,0,1,0,0
4661,13.5,0,-3.0589748850310396,84.654,1,1,1,1211.756,2,14,6.270666666666666,0,0,1,0,1,0,0
4662,16.75,1,-4.80307676070978,99.8674,1,1,1,2342.9502,2,14,5.962232835820895,0,0,1,0,1,0,0
4663,5.26,1,-3.713575916711719,95.9068,1,3,3,3207.8244,2,28,18.2332319391635,1,0,0,0,1,0,0
4664,9.195,1,-2.7466248010316026,85.9566,0,2,1,1691.132,2,11,9.348189233278955,0,0,1,0,1,0,0
4665,19.35,0,-3.4029298615391235,173.8738,0,2,1,2432.8332,2,6,8.985726098191213,0,0,1,0,0,1,0
4666,11.8,1,-2.2287516692395726,224.1772,0,2,1,2890.9036,2,6,18.99806779661017,0,0,1,0,0,0,1
4667,10.6,0,-4.496140908474737,40.6454,0,2,1,167.7816,2,6,3.834471698113208,0,0,1,1,0,0,0
4668,13.65,1,-4.3378554262372875,115.5834,0,2,1,1382.2008,2,11,8.467648351648352,0,0,1,0,1,0,0
4669,14.85,1,-4.609756989305407,158.263,1,1,1,2659.871,2,14,10.657441077441078,0,0,1,0,0,1,0
4670,15.2,0,-3.8530767795658147,48.2034,0,1,0,97.2068,1,28,3.171276315789474,0,1,0,1,0,0,0
4671,13.5,1,-2.690314885694062,60.1562,0,2,1,1599.9174,2,9,4.456014814814814,0,0,1,1,0,0,0
4672,5.635,0,-2.2683597687383634,150.005,0,2,1,1797.66,2,11,26.62023070097604,0,0,1,0,0,1,0
4673,7.405,0,-4.17610730831395,92.4146,0,2,1,1459.4336,2,6,12.480027008777851,0,0,1,0,1,0,0
4674,17.35,0,-1.2273569855361055,177.0712,0,1,0,351.5424,1,28,10.205832853025935,0,1,0,0,0,1,0
4675,11.35,0,-3.4743685127885042,51.9008,0,2,1,708.4112,2,6,4.572757709251102,0,0,1,1,0,0,0
4676,20.75,0,-4.009186529392023,153.8024,1,3,3,7741.9224,0,28,7.412163855421687,1,0,0,0,0,1,0
4677,16.1,1,-4.295974157281557,109.3596,0,2,1,1186.4556,2,11,6.792521739130434,0,0,1,0,1,0,0
4678,17.7,1,-3.191777960874076,80.9276,1,3,2,487.3656,2,4,4.572180790960452,0,0,1,0,1,0,0
4679,13.1,0,-4.414776298303264,188.853,0,2,1,3225.801,1,9,14.416259541984735,0,0,1,0,0,1,0
4680,14.3,1,-3.370204598354348,96.5726,2,3,1,2251.0698,2,26,6.753328671328671,0,0,1,0,1,0,0
4681,9.6,0,-3.3408502006818113,244.317,1,3,3,8262.578,2,28,25.449687500000003,1,0,0,0,0,0,1
4682,8.6,0,-2.4037948793042636,114.3176,0,2,1,1946.7992,1,11,13.292744186046512,0,0,1,0,1,0,0
4683,5.78,1,-2.5976123957220296,264.5568,1,3,2,6327.7632,2,4,45.77107266435986,0,0,1,0,0,0,1
4684,8.195,0,-3.4588118335893143,91.8462,0,2,1,2313.655,2,11,11.207589993898718,0,0,1,0,1,0,0
4685,13.65,1,-2.5410114080944224,184.824,0,1,1,3355.632,2,16,13.54021978021978,0,0,1,0,0,1,0
4686,17.35,0,-2.881827914693095,102.3016,0,2,1,1619.2256,2,11,5.896345821325648,0,0,1,0,1,0,0
4687,20.25,0,-2.831311280127253,246.646,0,1,1,2463.46,1,16,12.18004938271605,0,0,1,0,0,0,1
4688,10.395,1,-2.7398918276054482,230.5352,0,1,0,687.1056,2,28,22.17750841750842,0,1,0,0,0,0,1
4689,16.1,0,-3.3724069716456966,252.3356,0,1,1,3815.034,2,16,15.673018633540371,0,0,1,0,0,0,1
4690,5.785,1,-2.9264588920803116,89.7856,1,3,3,966.7416,2,28,15.520414866032844,1,0,0,0,1,0,0
4691,17.6,1,-2.571354882100636,113.2202,1,3,2,2025.3636,2,4,6.432965909090909,0,0,1,0,1,0,0
4692,18.0,0,-3.241885913071902,148.4418,0,2,1,4119.9704,2,11,8.246766666666666,0,0,1,0,0,1,0
4693,12.5,0,-3.4562092339558625,99.0384,0,3,0,197.0768,1,15,7.9230719999999994,0,1,0,0,1,0,0
4694,9.065,0,-2.16079205816263,94.4094,2,3,1,2856.282,2,26,10.414715940430227,0,0,1,0,1,0,0
4695,16.85,1,-1.8336719518644065,195.5478,0,2,1,4262.4516,2,9,11.605210682492581,0,0,1,0,0,1,0
4696,16.0,0,-2.616198262308002,228.4668,0,2,1,2534.0348,1,6,14.279175,0,0,1,0,0,0,1
4697,9.3,0,-2.7071348651500093,181.6292,2,3,1,2371.5796,2,26,19.530021505376343,0,0,1,0,0,1,0
4698,6.215,0,-4.410705325127453,37.9848,0,2,1,782.9808,2,9,6.111794046661303,0,0,1,1,0,0,0
4699,20.1,1,-3.7919278447939835,226.6036,0,2,1,6831.108,2,6,11.273810945273631,0,0,1,0,0,0,1
4700,8.77,1,-3.0568412476500555,170.5422,0,2,1,2759.0752,2,6,19.446088939566707,0,0,1,0,0,1,0
4701,16.25,0,-2.440025211888659,95.141,0,2,1,2220.443,2,9,5.8548307692307695,0,0,1,0,1,0,0
4702,15.15,0,-3.584298310087294,150.4708,2,3,1,2106.5912,2,26,9.93206600660066,0,0,1,0,0,1,0
4703,13.15,0,-2.379575030947683,159.5604,2,3,1,1901.5248,1,26,12.133870722433459,0,0,1,0,0,1,0
4704,12.15,0,-4.216140152418828,117.615,2,3,1,1514.695,1,26,9.680246913580246,0,0,1,0,1,0,0
4705,16.2,0,-2.5584083177812422,41.8454,0,1,0,41.9454,2,28,2.5830493827160494,0,1,0,1,0,0,0
4706,20.85,0,-2.1100867705891684,197.5452,0,2,1,4306.3944,2,9,9.474589928057553,0,0,1,0,0,1,0
4707,18.2,1,-2.713798908301366,247.2092,0,2,1,3486.1288,2,9,13.582923076923079,0,0,1,0,0,0,1
4708,8.3,0,-3.3382682173448375,36.6506,1,3,2,455.4072,2,4,4.4157349397590355,0,0,1,1,0,0,0
4709,6.195,0,-2.6292641734896285,120.1098,0,2,1,2892.2352,2,11,19.38818401937046,0,0,1,0,1,0,0
4710,15.1,0,-2.946645269636313,216.4166,0,2,1,2830.3158,2,11,14.332225165562914,0,0,1,0,0,0,1
4711,11.5,0,-3.8622516085393213,130.7942,0,2,1,2782.3782,1,11,11.373408695652174,0,0,1,0,1,0,0
4712,19.0,0,-2.1901294762004655,105.4622,0,2,1,1905.5196,2,9,5.550642105263158,0,0,1,0,1,0,0
4713,10.5,0,-2.6373841122245425,120.2098,1,3,2,602.549,2,4,11.448552380952382,0,0,1,0,1,0,0
4714,8.8,0,-2.6374923528304883,210.6612,1,1,1,2508.7344,2,14,23.938772727272728,0,0,1,0,0,0,1
4715,9.0,0,-2.1056613029684086,264.1884,0,1,0,264.9884,1,28,29.354266666666668,0,1,0,0,0,0,1
4716,17.75,0,-4.226066986302982,160.4262,0,2,1,3182.524,2,11,9.038095774647887,0,0,1,0,0,1,0
4717,6.635,1,-2.517041511944563,39.8506,0,1,0,37.9506,2,28,6.006119065561417,0,1,0,1,0,0,0
4718,17.75,1,-1.8527703254984147,242.1538,0,2,1,4326.3684,2,9,13.642467605633803,0,0,1,0,0,0,1
4719,20.75,0,-3.7236836751420066,123.373,0,2,1,2093.941,2,9,5.945686746987952,0,0,1,0,1,0,0
4720,16.7,1,-2.7758380114670627,60.6562,1,3,2,592.562,2,4,3.632107784431138,0,0,1,1,0,0,0
4721,7.36,0,-2.9553831396146806,55.5588,1,3,3,1145.176,2,28,7.548749999999999,1,0,0,1,0,0,0
4722,13.85,0,-3.4608800634933803,40.248,0,2,1,319.584,1,11,2.9059927797833933,0,0,1,1,0,0,0
4723,15.35,1,-2.1784469781430715,191.1504,0,1,1,1725.7536,2,16,12.452794788273616,0,0,1,0,0,1,0
4724,12.1,0,-3.2604105264287924,177.3002,0,2,1,3044.7034,2,9,14.652909090909091,0,0,1,0,0,1,0
4725,12.15,0,-4.216140152418828,118.515,1,3,2,1398.18,1,4,9.75432098765432,0,0,1,0,1,0,0
4726,13.35,0,-3.4692642641521383,74.8012,0,1,0,303.6048,0,28,5.6030861423220975,0,1,0,0,1,0,0
4727,16.35,0,-4.315198087648307,106.128,0,2,1,1917.504,1,9,6.491009174311926,0,0,1,0,1,0,0
4728,6.055,0,-3.475293850805114,160.1578,1,3,3,3048.6982,2,28,26.450503715937245,1,0,0,0,0,1,0
4729,7.27,0,-2.6399129755758786,111.8518,1,3,2,2277.036,0,4,15.385392022008254,0,0,1,0,1,0,0
4730,13.8,0,-2.843993608869318,246.9802,1,1,1,5896.3248,0,14,17.897115942028986,0,0,1,0,0,0,1
4731,20.25,1,-3.7732836291738234,240.3538,1,1,1,4086.0146,2,14,11.869323456790124,0,0,1,0,0,0,1
4732,9.3,0,-2.196240372824412,65.7826,0,1,1,968.739,2,16,7.073397849462365,0,0,1,1,0,0,0
4733,14.15,0,-3.2710198231069487,125.6046,1,1,1,1618.5598,2,14,8.876650176678446,0,0,1,0,1,0,0
4734,5.4,0,-3.1187757787503796,164.5526,1,3,3,2302.3364,1,28,30.472703703703704,1,0,0,0,0,1,0
4735,8.115,1,-3.437067096487092,154.8972,0,1,1,1713.7692,2,16,19.087763401109058,0,0,1,0,0,1,0
4736,7.42,1,-3.099563026562246,190.8872,0,1,0,945.436,2,28,25.726037735849058,0,1,0,0,0,1,0
4737,11.1,0,-3.4059259336638728,120.1124,0,2,1,1896.1984,1,11,10.820936936936937,0,0,1,0,1,0,0
4738,12.5,0,-3.971491839175012,96.7384,0,2,1,2759.0752,1,9,7.739072,0,0,1,0,1,0,0
4739,9.8,1,-2.8757138892631104,84.6908,0,2,1,1006.6896,2,9,8.641918367346937,0,0,1,0,1,0,0
4740,19.7,1,-1.824140483024844,253.1014,1,3,2,2805.0154,2,4,12.847786802030457,0,0,1,0,0,0,1
4741,14.3,1,-3.363731611366821,95.9726,0,2,1,2153.1972,2,6,6.711370629370629,0,0,1,0,1,0,0
4742,19.75,0,-3.383086007257641,213.5902,1,1,1,4460.1942,2,14,10.814693670886076,0,0,1,0,0,0,1
4743,18.5,0,-3.6596990147047173,89.4172,2,3,1,1605.9096,2,26,4.833362162162162,0,0,1,0,1,0,0
4744,6.635000000000001,0,-3.614205582111742,174.1396,1,3,3,4012.1108,1,28,26.24560663149962,1,0,0,0,0,1,0
4745,12.35,1,-3.388642188983526,199.0426,0,2,1,3361.6242,2,9,16.11680971659919,0,0,1,0,0,1,0
4746,18.0,0,-4.1749762383034845,156.9604,1,3,3,4278.4308,1,28,8.720022222222221,1,0,0,0,0,1,0
4747,5.365,1,-1.9628445175015472,169.7764,1,1,1,3263.7516,2,14,31.645181733457594,0,0,1,0,0,1,0
4748,7.27,0,-3.071879634617554,97.2384,1,3,3,2660.5368,1,28,13.375295735900963,1,0,0,0,1,0,0
4749,20.5,1,-4.201953704146072,82.8592,0,2,1,908.1512,2,9,4.041912195121951,0,0,1,0,1,0,0
4750,8.71,0,-1.9716394427138633,49.5376,0,1,1,1198.44,2,16,5.687439724454649,0,0,1,1,0,0,0
4751,7.97,0,-3.9042554213711047,109.4596,1,3,3,1833.6132,2,28,13.733952321204516,1,0,0,0,1,0,0
4752,16.0,1,-4.1113505233572525,48.1718,0,2,1,756.3488,2,6,3.0107375,0,0,1,1,0,0,0
4753,17.6,0,-4.829018985931664,171.6422,2,3,1,3793.7284,2,26,9.752397727272726,0,0,1,0,0,1,0
4754,20.7,1,-2.1056445166935105,118.9466,0,2,1,353.5398,2,11,5.746212560386474,0,0,1,0,1,0,0
4755,13.0,1,-3.5037790286212123,61.922,0,2,1,1557.972,2,9,4.763230769230769,0,0,1,1,0,0,0
4756,20.2,1,-2.1368580415269953,195.811,0,2,1,2553.343,2,6,9.693613861386138,0,0,1,0,0,1,0
4757,20.35,0,-2.8026486197686014,232.7616,2,3,1,2812.3392,2,26,11.43791646191646,0,0,1,0,0,0,1
4758,18.6,0,-1.8843239247855723,101.1358,2,3,1,1105.8938,2,26,5.437408602150537,0,0,1,0,1,0,0
4759,15.0,0,-2.7515161095596703,46.206,1,3,3,1304.968,0,28,3.0804,1,0,0,1,0,0,0
4760,13.35,0,-2.272139780905878,229.9352,0,2,1,2519.3872,2,6,17.22361048689139,0,0,1,0,0,0,1
4761,17.85,0,-2.9490508645800673,120.9072,1,3,2,2817.6656,2,4,6.773512605042017,0,0,1,0,1,0,0
4762,16.35,0,-4.315841519915952,105.528,2,3,1,2024.032,1,26,6.454311926605504,0,0,1,0,1,0,0
4763,14.85,1,-3.9347361060457584,263.791,0,2,1,4207.856,2,11,17.763703703703705,0,0,1,0,0,0,1
4764,21.25,0,-4.59965343130122,183.1608,0,2,1,2756.412,2,6,8.619331764705882,0,0,1,0,0,1,0
4765,14.15,0,-3.3568264536626953,242.7828,2,3,1,3167.8764,2,26,17.157795053003532,0,0,1,0,0,0,1
4766,17.2,1,-3.6824194847192664,145.9418,0,2,1,1765.7016,2,9,8.484988372093024,0,0,1,0,0,1,0
4767,13.15,0,-3.786041579711758,161.592,1,3,3,4314.384,2,28,12.288365019011408,1,0,0,0,0,1,0
4768,10.85,0,-1.8166364574645713,107.4622,0,2,1,529.311,2,11,9.904350230414746,0,0,1,0,1,0,0
4769,20.35,1,-4.211399525487523,233.2958,0,1,1,4206.5244,2,16,11.464167076167076,0,0,1,0,0,0,1
4770,16.35,0,-2.8467202195932955,124.802,0,3,0,253.004,1,15,7.633149847094801,0,1,0,0,1,0,0
4771,9.3,0,-3.128448135956561,191.6846,0,1,1,3057.3536,0,16,20.611247311827956,0,0,1,0,0,1,0
4772,19.5,1,-2.566568750971701,231.8958,1,3,3,8413.0488,0,28,11.892092307692309,1,0,0,0,0,0,1
4773,15.75,0,-2.896045466986342,196.5452,0,2,1,3131.9232,2,6,12.479060317460316,0,0,1,0,0,1,0
4774,14.85,0,-2.795206834095528,253.2698,0,2,1,2283.0282,1,11,17.055205387205387,0,0,1,0,0,0,1
4775,18.6,0,-3.2310212579463844,243.6802,0,2,1,5896.3248,2,6,13.101086021505376,0,0,1,0,0,0,1
4776,16.35,0,-3.521153598216523,256.4646,1,3,2,515.3292,1,4,15.685908256880733,0,0,1,0,0,0,1
4777,9.695,1,-2.0535146238406243,226.1404,0,1,1,3375.606,2,16,23.325466735430634,0,0,1,0,0,0,1
4778,15.15,1,-4.395503683492562,130.0284,0,2,1,3559.3668,2,6,8.582732673267326,0,0,1,0,1,0,0
4779,14.3,1,-2.7303689875735655,88.9856,0,2,1,1669.8264,2,9,6.222769230769231,0,0,1,0,1,0,0
4780,10.895,0,-2.223275478583108,194.8794,0,3,0,585.2382,2,15,17.887049105094082,0,1,0,0,0,1,0
4781,8.39,0,-2.110487742029709,165.1868,0,2,1,2784.3756,1,6,19.688533969010727,0,0,1,0,0,1,0
4782,18.35,0,-3.4680049631712215,151.934,2,3,1,306.268,0,26,8.279782016348774,0,0,1,0,0,1,0
4783,15.2,0,-2.333236896343735,116.3492,2,3,1,2548.6824,1,26,7.654552631578947,0,0,1,0,1,0,0
4784,20.2,0,-2.743388695029914,259.4646,0,2,1,2061.3168,2,9,12.844782178217823,0,0,1,0,0,0,1
4785,12.1,0,-2.53300755894825,172.3106,1,3,3,5475.5392,1,28,14.240545454545455,1,0,0,0,0,1,0
4786,8.71,1,-2.6269063230163385,185.6924,0,2,1,3331.6632,2,11,21.319448909299652,0,0,1,0,0,1,0
4787,12.15,0,-3.82955000715077,163.1184,0,2,1,3467.4864,2,9,13.425382716049382,0,0,1,0,0,1,0
4788,8.06,0,-3.843428766718017,232.0326,0,2,1,3003.4238,2,11,28.788163771712156,0,0,1,0,0,0,1
4789,11.5,0,-1.2363916040976035,130.6652,0,3,0,258.3304,2,15,11.362191304347826,0,1,0,0,1,0,0
4790,14.85,0,-3.986119539185748,187.3214,0,1,1,4333.6922,2,16,12.614235690235692,0,0,1,0,0,1,0
4791,11.8,0,-2.952019685969042,45.2402,1,3,2,1148.505,2,4,3.833915254237288,0,0,1,1,0,0,0
4792,14.7,0,-3.8654875240037585,143.5128,1,1,1,2444.8176,0,14,9.762775510204081,0,0,1,0,0,1,0
4793,18.2,0,-2.27914557739699,221.2456,0,1,0,663.1368,1,28,12.156351648351649,0,1,0,0,0,0,1
4794,18.75,0,-3.3732282500446837,214.1218,2,3,1,4488.1578,1,26,11.419829333333334,0,0,1,0,0,0,1
4795,7.235,0,-3.0274040922432404,115.1834,0,2,1,1382.2008,2,11,15.92030407740152,0,0,1,0,1,0,0
4796,19.1,0,-3.2602966184244866,211.5586,1,3,3,4432.2306,2,28,11.076366492146597,1,0,0,0,0,0,1
4797,19.6,0,-3.6759278099287442,150.9024,1,1,1,3795.06,1,14,7.699102040816326,0,0,1,0,0,1,0
4798,7.27,1,-3.8680687535517584,92.2488,0,2,1,814.9392,2,6,12.688968363136178,0,0,1,0,1,0,0
4799,15.1,1,-2.2454382386653524,42.0796,0,2,1,454.0756,2,11,2.786728476821192,0,0,1,1,0,0,0
4800,7.81,0,-2.1811966800837315,243.5486,0,3,0,488.6972,0,15,31.184199743918054,0,1,0,0,0,0,1
4801,7.81,1,-2.8964968621063774,125.5046,0,2,1,3237.1196,2,9,16.069731113956465,0,0,1,0,1,0,0
4802,6.465,0,-2.0777599563373124,266.8884,0,2,1,1059.9536,2,6,41.28204176334107,0,0,1,0,0,0,1
4803,18.2,0,-2.8441132184431894,220.8456,1,3,3,4199.8664,1,28,12.134373626373627,1,0,0,0,0,0,1
4804,10.8,0,-2.3145086873517022,100.5042,1,3,2,1884.8798,2,4,9.305944444444444,0,0,1,0,1,0,0
4805,9.5,1,-3.8140471090781216,196.8452,0,1,1,3523.4136,2,16,20.72054736842105,0,0,1,0,0,1,0
4806,20.7,1,-2.3016697520464198,125.5388,2,3,1,2105.2596,2,26,6.064676328502415,0,0,1,0,1,0,0
4807,8.895,0,-2.5786469161515595,235.9616,0,2,1,1874.8928,0,6,26.52744238336144,0,0,1,0,0,0,1
4808,15.6,0,-3.2743525417887103,125.2704,1,3,2,2628.5784,2,4,8.030153846153846,0,0,1,0,1,0,0
4809,9.0,0,-2.501728063799785,214.5534,2,3,1,3440.8544,2,26,23.839266666666667,0,0,1,0,0,0,1
4810,19.35,0,-4.095635555195036,120.9098,0,2,1,1687.1372,2,11,6.248568475452196,0,0,1,0,1,0,0
4811,19.7,1,-4.013982422495492,102.599,0,2,1,2063.98,2,11,5.208071065989848,0,0,1,0,1,0,0
4812,17.6,1,-3.5733246413255304,44.0402,0,1,0,91.8804,2,28,2.5022840909090904,0,1,0,1,0,0,0
4813,5.825,0,-2.3875124176755294,160.7894,1,3,2,1617.894,1,4,27.603330472103004,0,0,1,0,0,1,0
4814,9.6,0,-3.3212016997096954,140.6154,1,3,3,4538.0928,2,28,14.6474375,1,0,0,0,0,1,0
